,N,T,cf,reward,method,zcoef,seed
0,2000,10,0.020539999999999996,3.206252475596629,ours,1,25
0,100,10,0.0,-0.7680708440030565,random,1,26
0,100,10,0.56033,4.292828268796744,full,1,26
0,100,10,0.33065,3.9715829104942073,unaware,1,26
0,100,10,0.12596,2.955809938934701,ours,1,26
0,100,10,0.0,-0.8127183951121744,random,1,27
0,100,10,0.6209999999999999,4.172676067551317,full,1,27
0,100,10,0.3201,3.8700260384808716,unaware,1,27
0,100,10,0.13252999999999998,2.897899202608627,ours,1,27
0,100,10,0.0,-0.6431381208356923,random,1,28
0,100,10,0.5690700000000001,4.3372461977897085,full,1,28
0,100,10,0.38634999999999997,4.2884036462170165,unaware,1,28
0,100,10,0.14689000000000002,3.291953321747055,ours,1,28
0,100,10,0.0,-0.7174204291985977,random,1,29
0,100,10,0.48186999999999997,4.144759734879684,full,1,29
0,100,10,0.43504999999999994,4.271099755616855,unaware,1,29
0,100,10,0.05047,2.9833565491197915,ours,1,29
0,100,10,0.0,-0.8106867513306583,random,1,30
0,100,10,0.50948,4.201327793446652,full,1,30
0,100,10,0.4360100000000001,4.151201538478103,unaware,1,30
0,100,10,0.07134,3.209329980954606,ours,1,30
0,100,10,0.0,-0.7574184104283286,random,1,31
0,100,10,0.47803000000000007,4.243406246536742,full,1,31
0,100,10,0.41384,4.206975370472958,unaware,1,31
0,100,10,0.15448,3.2363605780474503,ours,1,31
0,100,10,0.0,-0.7853635070700514,random,1,32
0,100,10,0.6515500000000001,4.07824164086862,full,1,32
0,100,10,0.34550000000000003,3.9615039468255677,unaware,1,32
0,100,10,0.06736,2.910024052112572,ours,1,32
0,100,10,0.0,-0.8357214172003169,random,1,33
0,100,10,0.47353999999999996,4.135681197885788,full,1,33
0,100,10,0.39672999999999997,3.9886985566718733,unaware,1,33
0,100,10,0.06676,3.0171902083344277,ours,1,33
0,100,10,0.0,-0.8645760911603226,random,1,34
0,100,10,0.44599,4.140504686943275,full,1,34
0,100,10,0.40514,4.000439591618943,unaware,1,34
0,100,10,0.10717000000000002,2.725609446333866,ours,1,34
0,100,10,0.0,-0.7963476260324065,random,1,35
0,100,10,0.69842,4.020592047932754,full,1,35
0,100,10,0.42535,4.169055372320907,unaware,1,35
0,100,10,0.11505000000000001,3.2922336863968633,ours,1,35
0,100,10,0.0,-0.7575576205201793,random,1,36
0,100,10,0.6940799999999999,3.988068087275398,full,1,36
0,100,10,0.39289999999999997,4.1019591793128365,unaware,1,36
0,100,10,0.13002,2.7883447703654456,ours,1,36
0,100,10,0.0,-0.7792512176632169,random,1,37
0,100,10,0.47401,4.294313168826702,full,1,37
0,100,10,0.40736999999999995,4.163057899454791,unaware,1,37
0,100,10,0.18567,2.0720953006484395,ours,1,37
0,100,10,0.0,-0.7739625535278412,random,1,38
0,100,10,0.59382,4.2254115407148225,full,1,38
0,100,10,0.25769,3.7064849055289466,unaware,1,38
0,100,10,0.0054,2.0836548086571165,ours,1,38
0,100,10,0.0,-0.808000216305782,random,1,39
0,100,10,0.45386,4.161056753113704,full,1,39
0,100,10,0.34162,3.94192468811867,unaware,1,39
0,100,10,0.17983,2.472454175088102,ours,1,39
0,100,10,0.0,-0.7807126570894827,random,1,40
0,100,10,0.62814,4.108362419360634,full,1,40
0,100,10,0.4383,4.170112252287623,unaware,1,40
0,100,10,0.18519000000000002,2.583439493839789,ours,1,40
0,100,10,0.0,-0.7463089218472243,random,1,41
0,100,10,0.59691,4.241487373719177,full,1,41
0,100,10,0.38411999999999996,4.157112820961033,unaware,1,41
0,100,10,0.0591,3.210503099343419,ours,1,41
0,100,10,0.0,-0.7959428529784853,random,1,42
0,100,10,0.37078,4.191804272340924,full,1,42
0,100,10,0.48057,4.259700080240418,unaware,1,42
0,100,10,0.06973,2.179317493139035,ours,1,42
0,100,10,0.0,-0.8273243669496975,random,1,43
0,100,10,0.6947,4.039381845763745,full,1,43
0,100,10,0.37458,3.9800702630708167,unaware,1,43
0,100,10,0.09505,3.004119895675865,ours,1,43
0,100,10,0.0,-0.8400213465991802,random,1,44
0,100,10,0.37023,4.16028910063826,full,1,44
0,100,10,0.33324000000000004,3.8473847781351616,unaware,1,44
0,100,10,0.10105,3.12501255690566,ours,1,44
0,100,10,0.0,-0.7427144137541491,random,1,45
0,100,10,0.51195,4.08820076762183,full,1,45
0,100,10,0.48589000000000004,4.2581021036802085,unaware,1,45
0,100,10,0.0,-1.187745282180708,ours,1,45
0,100,10,0.0,-0.7321527778258723,random,1,46
0,100,10,0.174,3.266079980778936,full,1,46
0,100,10,0.41197,4.229128443692394,unaware,1,46
0,100,10,0.16654,3.1457488906532434,ours,1,46
0,100,10,0.0,-0.8757801190906266,random,1,47
0,100,10,0.8086900000000001,3.7760736823164236,full,1,47
0,100,10,0.32769,3.7785442802339912,unaware,1,47
0,100,10,0.10146,2.699501924704215,ours,1,47
0,100,10,0.0,-0.8364387000250916,random,1,48
0,100,10,0.56373,4.0751366194619525,full,1,48
0,100,10,0.35991,3.9304151182013234,unaware,1,48
0,100,10,0.08073,3.1457428155047102,ours,1,48
0,100,10,0.0,-0.7755000565034559,random,1,49
0,100,10,0.6207800000000001,4.236834384115016,full,1,49
0,100,10,0.38625999999999994,4.116331799101353,unaware,1,49
0,100,10,0.09614,3.4409709734758014,ours,1,49
0,100,10,0.0,-0.7618414111919279,random,1,50
0,100,10,0.38436,4.243988632167767,full,1,50
0,100,10,0.38137,4.08195478142988,unaware,1,50
0,100,10,0.06714,3.3879729289540923,ours,1,50
0,200,10,0.0,-0.7680708440030565,random,1,26
0,200,10,0.37781000000000003,4.28270709520851,full,1,26
0,200,10,0.40291000000000005,4.180323167882494,unaware,1,26
0,200,10,0.0,2.2156049276696574,ours,1,26
0,200,10,0.0,-0.8127183951121744,random,1,27
0,200,10,0.4500399999999999,4.2274542264960315,full,1,27
0,200,10,0.32865999999999995,3.898475275242949,unaware,1,27
0,200,10,0.046099999999999995,2.9880364572599745,ours,1,27
0,200,10,0.0,-0.6431381208356923,random,1,28
0,200,10,0.46523000000000003,4.433951957615189,full,1,28
0,200,10,0.35762,4.204579547534653,unaware,1,28
0,200,10,0.08219,3.6364057872487248,ours,1,28
0,200,10,0.0,-0.7174204291985977,random,1,29
0,200,10,0.45144,4.318428396939385,full,1,29
0,200,10,0.38264999999999993,4.140881313581432,unaware,1,29
0,200,10,0.05477,3.4556595147269347,ours,1,29
0,200,10,0.0,-0.8106867513306583,random,1,30
0,200,10,0.38602,4.1714625086821435,full,1,30
0,200,10,0.40815999999999997,4.087389977755947,unaware,1,30
0,200,10,0.08313000000000001,3.0151044008998595,ours,1,30
0,200,10,0.0,-0.7574184104283286,random,1,31
0,200,10,0.50129,4.31863456627392,full,1,31
0,200,10,0.39482,4.157086910154125,unaware,1,31
0,200,10,0.04345,3.445423689307809,ours,1,31
0,200,10,0.0,-0.7853635070700514,random,1,32
0,200,10,0.51486,4.260080442550473,full,1,32
0,200,10,0.41755,4.158548591552335,unaware,1,32
0,200,10,0.03311000000000001,3.110793233124141,ours,1,32
0,200,10,0.0,-0.8357214172003169,random,1,33
0,200,10,0.46333,4.152487609297058,full,1,33
0,200,10,0.3426,3.826151550552524,unaware,1,33
0,200,10,0.17334999999999998,2.870805421990303,ours,1,33
0,200,10,0.0,-0.8645760911603226,random,1,34
0,200,10,0.49096,3.868046318932742,full,1,34
0,200,10,0.33664,3.7917379713758943,unaware,1,34
0,200,10,0.10306,2.69915867265266,ours,1,34
0,200,10,0.0,-0.7963476260324065,random,1,35
0,200,10,0.6083800000000001,4.1632327312187005,full,1,35
0,200,10,0.40535999999999994,4.121323427441879,unaware,1,35
0,200,10,0.08209999999999999,2.699522686132878,ours,1,35
0,200,10,0.0,-0.7575576205201793,random,1,36
0,200,10,0.5850900000000001,4.229132478235936,full,1,36
0,200,10,0.38180000000000003,4.07172979088709,unaware,1,36
0,200,10,0.08486,2.915400467817518,ours,1,36
0,200,10,0.0,-0.7792512176632169,random,1,37
0,200,10,0.6579200000000001,4.080998718867136,full,1,37
0,200,10,0.33225000000000005,3.9374084955071664,unaware,1,37
0,200,10,0.10244,2.8879946613818945,ours,1,37
0,200,10,0.0,-0.7739625535278412,random,1,38
0,200,10,0.38639,4.317745859220197,full,1,38
0,200,10,0.3281,3.9734164654093904,unaware,1,38
0,200,10,0.14359,3.3623448128645084,ours,1,38
0,200,10,0.0,-0.808000216305782,random,1,39
0,200,10,0.55259,4.2483196458989845,full,1,39
0,200,10,0.40427,4.129324283555992,unaware,1,39
0,200,10,0.03797,3.0584212045946506,ours,1,39
0,200,10,0.0,-0.7807126570894827,random,1,40
0,200,10,0.5222100000000001,4.187482024756324,full,1,40
0,200,10,0.38737,4.0449557606718916,unaware,1,40
0,200,10,0.06118,3.33302954091379,ours,1,40
0,200,10,0.0,-0.7463089218472243,random,1,41
0,200,10,0.5568,4.31345090589682,full,1,41
0,200,10,0.40734000000000004,4.216634084469448,unaware,1,41
0,200,10,0.12261,2.3274673704575193,ours,1,41
0,200,10,0.0,-0.7959428529784853,random,1,42
0,200,10,0.5880799999999999,4.189676056380382,full,1,42
0,200,10,0.39137,4.082378786369702,unaware,1,42
0,200,10,0.026089999999999995,2.8344370163182497,ours,1,42
0,200,10,0.0,-0.8273243669496975,random,1,43
0,200,10,0.5835,4.001141841153758,full,1,43
0,200,10,0.34663,3.8958915230685864,unaware,1,43
0,200,10,0.05119,3.210343881689712,ours,1,43
0,200,10,0.0,-0.8400213465991802,random,1,44
0,200,10,0.5642900000000001,4.092919804154664,full,1,44
0,200,10,0.36002,3.9368334403964282,unaware,1,44
0,200,10,0.07591,2.933171133495125,ours,1,44
0,200,10,0.0,-0.7427144137541491,random,1,45
0,200,10,0.5006299999999999,4.280431757226641,full,1,45
0,200,10,0.42607,4.200550126067138,unaware,1,45
0,200,10,0.14992,-2.931893973235095,ours,1,45
0,200,10,0.0,-0.7321527778258723,random,1,46
0,200,10,0.44871999999999995,4.29638134258036,full,1,46
0,200,10,0.41448,4.235838269198785,unaware,1,46
0,200,10,0.0751,3.357295979492801,ours,1,46
0,200,10,0.0,-0.8757801190906266,random,1,47
0,200,10,0.61715,3.9998063751645576,full,1,47
0,200,10,0.43624000000000007,4.093022306908659,unaware,1,47
0,200,10,0.032220000000000006,3.2065290907282726,ours,1,47
0,200,10,0.0,-0.8364387000250916,random,1,48
0,200,10,0.48322000000000004,4.1787665819364435,full,1,48
0,200,10,0.38096,3.9943380905465897,unaware,1,48
0,200,10,0.045329999999999995,3.127874684149261,ours,1,48
0,200,10,0.0,-0.7755000565034559,random,1,49
0,200,10,0.6421899999999999,4.208331914959561,full,1,49
0,200,10,0.33309,3.950593365199741,unaware,1,49
0,200,10,0.04811,3.2484882009357845,ours,1,49
0,200,10,0.0,-0.7618414111919279,random,1,50
0,200,10,0.54633,4.242932225214205,full,1,50
0,200,10,0.38034999999999997,4.078836228928104,unaware,1,50
0,200,10,0.08563,3.083889914960276,ours,1,50
0,500,10,0.0,-0.7680708440030565,random,1,26
0,500,10,0.477,4.311745360956618,full,1,26
0,500,10,0.42443,4.229886433450865,unaware,1,26
0,500,10,0.03338,3.278987339674797,ours,1,26
0,500,10,0.0,-0.8127183951121744,random,1,27
0,500,10,0.54123,4.200219802573277,full,1,27
0,500,10,0.37282999999999994,4.039137188114968,unaware,1,27
0,500,10,0.03239,3.1456852507788238,ours,1,27
0,500,10,0.0,-0.6431381208356923,random,1,28
0,500,10,0.55412,4.4470242072481785,full,1,28
0,500,10,0.39923000000000003,4.324183177383192,unaware,1,28
0,500,10,0.04258000000000001,3.5375634516544823,ours,1,28
0,500,10,0.0,-0.7174204291985977,random,1,29
0,500,10,0.42497999999999997,4.3339874085483565,full,1,29
0,500,10,0.4302499999999999,4.260017442544965,unaware,1,29
0,500,10,0.040659999999999995,3.288612443815367,ours,1,29
0,500,10,0.0,-0.8106867513306583,random,1,30
0,500,10,0.38499000000000005,4.153233605110051,full,1,30
0,500,10,0.35473,3.929300447404725,unaware,1,30
0,500,10,0.04128,3.350108588266793,ours,1,30
0,500,10,0.0,-0.7574184104283286,random,1,31
0,500,10,0.5090399999999999,4.317889165090777,full,1,31
0,500,10,0.38273999999999997,4.124415669572585,unaware,1,31
0,500,10,0.05272,3.096650913394381,ours,1,31
0,500,10,0.0,-0.7853635070700514,random,1,32
0,500,10,0.49639,4.2631748023852865,full,1,32
0,500,10,0.38313,4.069035856067668,unaware,1,32
0,500,10,0.04316,3.3271369022897517,ours,1,32
0,500,10,0.0,-0.8357214172003169,random,1,33
0,500,10,0.5114799999999999,4.1495746564426845,full,1,33
0,500,10,0.37632,3.9336771856652133,unaware,1,33
0,500,10,0.04619,3.10935525980132,ours,1,33
0,500,10,0.0,-0.8645760911603226,random,1,34
0,500,10,0.5748300000000001,4.091435877391284,full,1,34
0,500,10,0.40963000000000005,4.011910569748304,unaware,1,34
0,500,10,0.03551,3.1675384919202,ours,1,34
0,500,10,0.0,-0.7963476260324065,random,1,35
0,500,10,0.44191,4.258314909179068,full,1,35
0,500,10,0.392,4.083576658464879,unaware,1,35
0,500,10,0.04761,3.1758452528570897,ours,1,35
0,500,10,0.0,-0.7575576205201793,random,1,36
0,500,10,0.46031999999999995,4.277978040839669,full,1,36
0,500,10,0.3819,4.071909137191433,unaware,1,36
0,500,10,0.04129000000000001,3.216946733238739,ours,1,36
0,500,10,0.0,-0.7792512176632169,random,1,37
0,500,10,0.51183,4.281536149619465,full,1,37
0,500,10,0.39802,4.139286060063149,unaware,1,37
0,500,10,0.03130000000000001,-2.754017297953128,ours,1,37
0,500,10,0.0,-0.7739625535278412,random,1,38
0,500,10,0.49189000000000005,4.347013189953854,full,1,38
0,500,10,0.37974,4.1297503845380925,unaware,1,38
0,500,10,0.03659,3.37732432487433,ours,1,38
0,500,10,0.0,-0.808000216305782,random,1,39
0,500,10,0.53822,4.250904559816674,full,1,39
0,500,10,0.40797,4.1392119103828,unaware,1,39
0,500,10,0.04234,3.032675109100435,ours,1,39
0,500,10,0.0,-0.7807126570894827,random,1,40
0,500,10,0.52687,4.199949879753623,full,1,40
0,500,10,0.39248,4.060296022432404,unaware,1,40
0,500,10,0.12840000000000001,1.9326585802183636,ours,1,40
0,500,10,0.0,-0.7463089218472243,random,1,41
0,500,10,0.40004,4.311061700621222,full,1,41
0,500,10,0.42044999999999993,4.249345416168239,unaware,1,41
0,500,10,0.058719999999999994,3.190560729251168,ours,1,41
0,500,10,0.0,-0.7959428529784853,random,1,42
0,500,10,0.46587999999999996,4.25952008332466,full,1,42
0,500,10,0.40188999999999997,4.113651242296006,unaware,1,42
0,500,10,0.0443,3.4020586955746426,ours,1,42
0,500,10,0.0,-0.8273243669496975,random,1,43
0,500,10,0.5505099999999999,4.163329144246074,full,1,43
0,500,10,0.39570999999999995,4.040919829537961,unaware,1,43
0,500,10,0.046450000000000005,3.321949254598755,ours,1,43
0,500,10,0.0,-0.8400213465991802,random,1,44
0,500,10,0.5773999999999999,4.135435545331439,full,1,44
0,500,10,0.43348,4.135858420308216,unaware,1,44
0,500,10,0.039580000000000004,3.2834993685014906,ours,1,44
0,500,10,0.0,-0.7427144137541491,random,1,45
0,500,10,0.5031399999999999,4.268531932446025,full,1,45
0,500,10,0.41572,4.1747740001705935,unaware,1,45
0,500,10,0.05791999999999999,3.1241017551295425,ours,1,45
0,500,10,0.0,-0.7321527778258723,random,1,46
0,500,10,0.46460999999999997,4.344050358096852,full,1,46
0,500,10,0.37744999999999995,4.135705224041354,unaware,1,46
0,500,10,0.039049999999999994,3.338285723595717,ours,1,46
0,500,10,0.0,-0.8757801190906266,random,1,47
0,500,10,0.5503899999999999,4.127223729226674,full,1,47
0,500,10,0.38998,3.975292181434437,unaware,1,47
0,500,10,0.05145999999999999,3.0504431048416762,ours,1,47
0,500,10,0.0,-0.8364387000250916,random,1,48
0,500,10,0.5868,4.144714294490607,full,1,48
0,500,10,0.37632000000000004,3.981432535710694,unaware,1,48
0,500,10,0.03488999999999999,3.0044883029538805,ours,1,48
0,500,10,0.0,-0.7755000565034559,random,1,49
0,500,10,0.5435399999999999,4.270854389040778,full,1,49
0,500,10,0.36644000000000004,4.056917817880024,unaware,1,49
0,500,10,0.04553,3.2890102519998137,ours,1,49
0,500,10,0.0,-0.7618414111919279,random,1,50
0,500,10,0.43129,4.282396690439267,full,1,50
0,500,10,0.34875,3.9844054284035755,unaware,1,50
0,500,10,0.04138000000000001,3.4293215083987674,ours,1,50
0,1000,10,0.0,-0.7680708440030565,random,1,26
0,1000,10,0.52778,4.28558871114066,full,1,26
0,1000,10,0.38375,4.132164884013449,unaware,1,26
0,1000,10,0.07232,2.045175236440054,ours,1,26
0,1000,10,0.0,-0.8127183951121744,random,1,27
0,1000,10,0.55415,4.2323313537777665,full,1,27
0,1000,10,0.40113000000000004,4.115914762826584,unaware,1,27
0,1000,10,0.06439,3.1056267863756446,ours,1,27
0,1000,10,0.0,-0.6431381208356923,random,1,28
0,1000,10,0.48636,4.45987729797345,full,1,28
0,1000,10,0.36874999999999997,4.236832560859917,unaware,1,28
0,1000,10,0.031520000000000006,3.454997127601878,ours,1,28
0,1000,10,0.0,-0.7174204291985977,random,1,29
0,1000,10,0.53845,4.304774072825501,full,1,29
0,1000,10,0.39717,4.182027923786608,unaware,1,29
0,1000,10,0.03352999999999999,3.446187984156073,ours,1,29
0,1000,10,0.0,-0.8106867513306583,random,1,30
0,1000,10,0.50885,4.191861102449117,full,1,30
0,1000,10,0.35958999999999997,3.9443601223693254,unaware,1,30
0,1000,10,0.039400000000000004,3.2280321527274536,ours,1,30
0,1000,10,0.0,-0.7574184104283286,random,1,31
0,1000,10,0.5041,4.318875456602088,full,1,31
0,1000,10,0.40362,4.1807764515220605,unaware,1,31
0,1000,10,0.029070000000000002,3.449029307416504,ours,1,31
0,1000,10,0.0,-0.7853635070700514,random,1,32
0,1000,10,0.50147,4.266253447871057,full,1,32
0,1000,10,0.41646,4.155593094455043,unaware,1,32
0,1000,10,0.03685,3.1706403892160964,ours,1,32
0,1000,10,0.0,-0.8357214172003169,random,1,33
0,1000,10,0.4927599999999999,4.153958186336572,full,1,33
0,1000,10,0.38846,3.9683050898503907,unaware,1,33
0,1000,10,0.059179999999999996,3.117785980015206,ours,1,33
0,1000,10,0.0,-0.8645760911603226,random,1,34
0,1000,10,0.5724,4.110732828267032,full,1,34
0,1000,10,0.40881999999999996,4.009830436334317,unaware,1,34
0,1000,10,0.0,2.0240642088993237,ours,1,34
0,1000,10,0.0,-0.7963476260324065,random,1,35
0,1000,10,0.4771000000000001,4.263666358717414,full,1,35
0,1000,10,0.39269,4.085090804601226,unaware,1,35
0,1000,10,0.05089999999999999,3.243271277409111,ours,1,35
0,1000,10,0.0,-0.7575576205201793,random,1,36
0,1000,10,0.52911,4.215032960446841,full,1,36
0,1000,10,0.38512,4.0819943340703695,unaware,1,36
0,1000,10,0.0359,3.347303658592655,ours,1,36
0,1000,10,0.0,-0.7792512176632169,random,1,37
0,1000,10,0.46263000000000004,4.264152549678339,full,1,37
0,1000,10,0.41281,4.175067422945915,unaware,1,37
0,1000,10,0.03477,3.343861237787879,ours,1,37
0,1000,10,0.0,-0.7739625535278412,random,1,38
0,1000,10,0.49599000000000004,4.3316410278389075,full,1,38
0,1000,10,0.36378,4.085343282843674,unaware,1,38
0,1000,10,0.0329,3.3888094359236836,ours,1,38
0,1000,10,0.0,-0.808000216305782,random,1,39
0,1000,10,0.5355,4.247806999911416,full,1,39
0,1000,10,0.40637,4.135236086534631,unaware,1,39
0,1000,10,0.03662,3.322953604038692,ours,1,39
0,1000,10,0.0,-0.7807126570894827,random,1,40
0,1000,10,0.5403399999999999,4.200635330501648,full,1,40
0,1000,10,0.38876,4.048976700310838,unaware,1,40
0,1000,10,0.00686,2.3703765940355384,ours,1,40
0,1000,10,0.0,-0.7463089218472243,random,1,41
0,1000,10,0.47967000000000004,4.34289500712096,full,1,41
0,1000,10,0.38338,4.155002054685259,unaware,1,41
0,1000,10,0.04302000000000001,3.2650650447962,ours,1,41
0,1000,10,0.0,-0.7959428529784853,random,1,42
0,1000,10,0.48276,4.262234390159473,full,1,42
0,1000,10,0.39584,4.095075224091525,unaware,1,42
0,1000,10,0.023710000000000002,3.242375733094221,ours,1,42
0,1000,10,0.0,-0.8273243669496975,random,1,43
0,1000,10,0.4555300000000001,4.195289783805679,full,1,43
0,1000,10,0.39282999999999996,4.0335064088188215,unaware,1,43
0,1000,10,0.04343,3.1069786014560687,ours,1,43
0,1000,10,0.0,-0.8400213465991802,random,1,44
0,1000,10,0.53063,4.195798125513584,full,1,44
0,1000,10,0.38973,4.025881564145295,unaware,1,44
0,1000,10,0.04439,3.1069859587364257,ours,1,44
0,1000,10,0.0,-0.7427144137541491,random,1,45
0,1000,10,0.47980999999999996,4.288370569624829,full,1,45
0,1000,10,0.39891,4.131855063617035,unaware,1,45
0,1000,10,0.0364,3.2519682770345844,ours,1,45
0,1000,10,0.0,-0.7321527778258723,random,1,46
0,1000,10,0.5422,4.283955044880401,full,1,46
0,1000,10,0.39375,4.180938940943337,unaware,1,46
0,1000,10,0.028140000000000005,3.3415024295464724,ours,1,46
0,1000,10,0.0,-0.8757801190906266,random,1,47
0,1000,10,0.55297,4.141749502271036,full,1,47
0,1000,10,0.42182,4.060063681659559,unaware,1,47
0,1000,10,0.039599999999999996,3.206529031740893,ours,1,47
0,1000,10,0.0,-0.8364387000250916,random,1,48
0,1000,10,0.48209,4.195588229799262,full,1,48
0,1000,10,0.41522999999999993,4.086110705101465,unaware,1,48
0,1000,10,0.021660000000000002,3.1688709287373595,ours,1,48
0,1000,10,0.0,-0.7755000565034559,random,1,49
0,1000,10,0.4622800000000001,4.310355253021037,full,1,49
0,1000,10,0.37426000000000004,4.081639525266682,unaware,1,49
0,1000,10,0.051590000000000004,3.2038130186163394,ours,1,49
0,1000,10,0.0,-0.7618414111919279,random,1,50
0,1000,10,0.52404,4.2760165892221975,full,1,50
0,1000,10,0.38604000000000005,4.094381816932834,unaware,1,50
0,1000,10,0.05597,3.1852702817771137,ours,1,50
0,2000,10,0.0,-0.7680708440030565,random,1,26
0,2000,10,0.4868,4.32321481131871,full,1,26
0,2000,10,0.40651000000000004,4.187917496876478,unaware,1,26
0,2000,10,0.018999999999999996,3.3508455753515425,ours,1,26
0,2000,10,0.0,-0.8127183951121744,random,1,27
0,2000,10,0.48651999999999995,4.262886393975627,full,1,27
0,2000,10,0.39871,4.110350427380679,unaware,1,27
0,2000,10,0.0021,2.2961533695520053,ours,1,27
0,2000,10,0.0,-0.6431381208356923,random,1,28
0,2000,10,0.44619,4.459237212169488,full,1,28
0,2000,10,0.38282,4.278968395861441,unaware,1,28
0,2000,10,0.03959,3.374239226270525,ours,1,28
0,2000,10,0.0,-0.7174204291985977,random,1,29
0,2000,10,0.5130600000000001,4.3090677142672265,full,1,29
0,2000,10,0.39907000000000004,4.187265112510311,unaware,1,29
0,2000,10,0.03554,3.5467054340059176,ours,1,29
0,2000,10,0.0,-0.8106867513306583,random,1,30
0,2000,10,0.51817,4.212356503875113,full,1,30
0,2000,10,0.38158,4.009935890192774,unaware,1,30
0,2000,10,0.020340000000000004,3.3009731520216583,ours,1,30
0,2000,10,0.0,-0.7574184104283286,random,1,31
0,2000,10,0.5191000000000001,4.31098176712894,full,1,31
0,2000,10,0.39247,4.15107407576432,unaware,1,31
0,2000,10,0.023530000000000002,3.3281590862149373,ours,1,31
0,2000,10,0.0,-0.7853635070700514,random,1,32
0,2000,10,0.5112099999999999,4.261626779089862,full,1,32
0,2000,10,0.39076,4.090949717462342,unaware,1,32
0,2000,10,0.0035899999999999994,-1.286734907464948,ours,1,32
0,2000,10,0.0,-0.8357214172003169,random,1,33
0,2000,10,0.4998,4.153851877298092,full,1,33
0,2000,10,0.38491,3.9588091730933206,unaware,1,33
0,2000,10,0.02154,3.1888802740930906,ours,1,33
0,2000,10,0.0,-0.8645760911603226,random,1,34
0,2000,10,0.5472199999999999,4.117074853558849,full,1,34
0,2000,10,0.39154,3.9635571911478795,unaware,1,34
0,2000,10,0.030969999999999998,3.1448167888684098,ours,1,34
0,2000,10,0.0,-0.7963476260324065,random,1,35
0,2000,10,0.55046,4.241881670546921,full,1,35
0,2000,10,0.39560999999999996,4.092654442537857,unaware,1,35
0,2000,10,0.0,-1.1831072558674907,ours,1,35
0,2000,10,0.0,-0.7575576205201793,random,1,36
0,2000,10,0.51655,4.27321433775269,full,1,36
0,2000,10,0.43025,4.195979228242975,unaware,1,36
0,2000,10,0.01853,3.298910075665873,ours,1,36
0,2000,10,0.0,-0.7792512176632169,random,1,37
0,2000,10,0.5404300000000001,4.277061704320775,full,1,37
0,2000,10,0.39624000000000004,4.1333017825635645,unaware,1,37
0,2000,10,0.03515,3.29957777089461,ours,1,37
0,2000,10,0.0,-0.7739625535278412,random,1,38
0,2000,10,0.55113,4.326694416226603,full,1,38
0,2000,10,0.4184,4.232529950296746,unaware,1,38
0,2000,10,0.02496,3.4418548261989286,ours,1,38
0,2000,10,0.0,-0.808000216305782,random,1,39
0,2000,10,0.49487,4.2716819594822315,full,1,39
0,2000,10,0.39163000000000003,4.095502793068325,unaware,1,39
0,2000,10,0.03517,3.349148377802159,ours,1,39
0,2000,10,0.0,-0.7807126570894827,random,1,40
0,2000,10,0.51746,4.231651308010353,full,1,40
0,2000,10,0.39801,4.075561640813388,unaware,1,40
0,2000,10,0.02352,3.2454999374794764,ours,1,40
0,2000,10,0.0,-0.7463089218472243,random,1,41
0,2000,10,0.44968,4.34864228942695,full,1,41
0,2000,10,0.3861199999999999,4.161345563267554,unaware,1,41
0,2000,10,0.024699999999999996,3.377895935877751,ours,1,41
0,2000,10,0.0,-0.7959428529784853,random,1,42
0,2000,10,0.4702699999999999,4.2633861694281805,full,1,42
0,2000,10,0.40713,4.125246790224654,unaware,1,42
0,2000,10,0.02493,3.2877209221983095,ours,1,42
0,2000,10,0.0,-0.8273243669496975,random,1,43
0,2000,10,0.5215099999999999,4.184021951109468,full,1,43
0,2000,10,0.37544999999999995,3.9827588148906123,unaware,1,43
0,2000,10,0.024460000000000003,3.290823746901619,ours,1,43
0,2000,10,0.0,-0.8400213465991802,random,1,44
0,2000,10,0.5337400000000001,4.191865518803222,full,1,44
0,2000,10,0.38770000000000004,4.018727804600833,unaware,1,44
0,2000,10,0.029200000000000004,3.2253312748377945,ours,1,44
0,2000,10,0.0,-0.7427144137541491,random,1,45
0,2000,10,0.48318000000000005,4.288156010146633,full,1,45
0,2000,10,0.39133999999999997,4.111540722149477,unaware,1,45
0,2000,10,0.02185,3.319092746550059,ours,1,45
0,2000,10,0.0,-0.7321527778258723,random,1,46
0,2000,10,0.50797,4.351933148678033,full,1,46
0,2000,10,0.40379,4.206529811509615,unaware,1,46
0,2000,10,0.02554,3.3715868475699313,ours,1,46
0,2000,10,0.0,-0.8757801190906266,random,1,47
0,2000,10,0.49829000000000007,4.154536692039834,full,1,47
0,2000,10,0.38837,3.9703408211933655,unaware,1,47
0,2000,10,0.02491,3.2190958887749272,ours,1,47
0,2000,10,0.0,-0.8364387000250916,random,1,48
0,2000,10,0.5231199999999999,4.187386385953917,full,1,48
0,2000,10,0.39073,4.022110123209578,unaware,1,48
0,2000,10,0.028339999999999997,3.177678269526175,ours,1,48
0,2000,10,0.0,-0.7755000565034559,random,1,49
0,2000,10,0.50749,4.298645286874243,full,1,49
0,2000,10,0.39018,4.127963459838147,unaware,1,49
0,2000,10,0.045340000000000005,3.2382378043646156,ours,1,49
0,2000,10,0.0,-0.7618414111919279,random,1,50
0,2000,10,0.49632999999999994,4.286694495751581,full,1,50
0,2000,10,0.40160999999999997,4.13541791705967,unaware,1,50
0,2000,10,0.021969999999999996,3.3260819978488594,ours,1,50
